D002875|A11.284.187	A11.284.430.106.279.345.190
D006330|C14.240.400	C14.280.400	C16.131.240.400
D006344|C14.240.400.560.375	C14.280.400.560.375	C16.131.240.400.560.375
D004694|C14.240.400.560.350	C14.280.400.560.350	C16.131.240.400.560.350
D013577|C23.550.288.500
D004314|C10.597.606.360.220	C16.131.077.327	C16.131.260.260	C16.320.180.260
D006330|C14.240.400	C14.280.400	C16.131.240.400
D059446|C14.240.400.592	C14.280.400.592	C15.604.744.146	C16.131.077.401	C16.131.240.400.592
D006330|C14.240.400	C14.280.400	C16.131.240.400
D004694|C14.240.400.560.350	C14.280.400.560.350	C16.131.240.400.560.350
D006330|C14.240.400	C14.280.400	C16.131.240.400
D004694|C14.240.400.560.350	C14.280.400.560.350	C16.131.240.400.560.350
D006344|C14.240.400.560.375	C14.280.400.560.375	C16.131.240.400.560.375
D004694|C14.240.400.560.350	C14.280.400.560.350	C16.131.240.400.560.350
